,0,1
14973,46816,66656.0
14974,46816,66686.0
14975,46816,66798.0
14976,46816,66799.0
14977,46816,66835.0
14978,46816,66873.0
14979,46816,66874.0
14980,46816,66898.0
14981,46816,66899.0
14982,46816,66934.0
14983,46816,67389.0
14984,57374,66800.0
14985,57374,66836.0
14986,57374,66872.0
14987,57374,66869.0
14988,57374,66903.0
14989,57374,66905.0
14990,57374,66906.0
14991,57374,66939.0
14992,57374,66975.0
14993,57374,66246.0
14994,57374,66089.0
14995,57374,65242.0
14996,57374,65329.0
14997,57374,65781.0
14998,57374,66245.0
14999,57374,66387.0
15000,57374,65571.0
15001,57374,66657.0
15002,57374,66386.0
15003,57374,66870.0
15004,57374,66555.0
15005,57374,66687.0
15006,57374,66764.0
15007,57374,65676.0
15008,57374,65940.0
15009,57374,65783.0
15010,57374,66556.0
15011,57374,65941.0
15012,57374,66085.0
15013,57374,66087.0
15014,57374,66553.0
15015,57374,66656.0
15016,57374,66686.0
15017,57374,66798.0
15018,57374,66799.0
15019,57374,66835.0
15020,57374,66873.0
15021,57374,66874.0
15022,57374,66898.0
15023,57374,66899.0
15024,57374,66934.0
15025,57374,67389.0
15026,48422,60950.0
15027,48422,62678.0
15028,48422,62411.0
15029,48422,63085.0
15030,48422,66903.0
15031,48422,66905.0
15032,48422,61329.0
15033,48422,58140.0
15034,48422,59452.0
15035,48422,57710.0
15036,48422,55778.0
15037,48422,61609.0
15038,48422,62547.0
15039,48422,55776.0
15040,48422,65242.0
15041,48422,59590.0
15042,48422,57999.0
15043,48422,55775.0
15044,48422,56382.0
15045,48422,63348.0
15046,48422,56971.0
15047,48422,56082.0
15048,48422,59289.0
15049,48422,57345.0
15050,48422,57691.0
15051,48422,55774.0
15052,48422,57371.0
15053,48422,66687.0
15054,48422,58752.0
15055,48422,56812.0
15056,48422,62549.0
15057,48422,58477.0
15058,48422,57863.0
15059,48422,58004.0
15060,48422,59451.0
15061,48422,59589.0
15062,48422,60032.0
15063,48422,59903.0
15064,48422,60033.0
15065,48422,60034.0
15066,48422,59906.0
15067,48422,59587.0
15068,48422,58000.0
15069,48422,58478.0
15070,48422,55917.0
15071,48422,60039.0
15072,48422,57692.0
15073,48422,59283.0
15074,48422,59280.0
15075,48422,65940.0
15076,48422,59585.0
15077,48422,65783.0
15078,48422,58001.0
15079,48422,66556.0
15080,48422,63070.0
15081,48422,56822.0
15082,48422,57864.0
15083,48422,57865.0
15084,48422,58002.0
15085,48422,58005.0
15086,48422,58025.0
15087,48422,58908.0
15088,48422,59901.0
15089,48422,60817.0
15090,48422,66085.0
15091,48422,66087.0
15092,48422,66553.0
15093,48422,66656.0
15094,48422,66686.0
15095,48422,66798.0
15096,48422,66799.0
15097,48422,66835.0
15098,48422,66873.0
15099,48422,66874.0
15100,48422,66898.0
15101,48422,66899.0
15102,48422,66934.0
15103,48422,67389.0
15104,42713,46061.0
15105,42713,49822.0
15106,42713,46549.0
15107,42713,53248.0
15108,42713,60343.0
15109,42713,53247.0
15110,42713,60483.0
15111,42713,48534.0
15112,42713,49832.0
15113,42713,49053.0
15114,42713,46395.0
15115,42713,46553.0
15116,42713,46706.0
15117,42713,46708.0
15118,42713,46823.0
15119,42713,47152.0
15120,42713,47290.0
15121,42713,49052.0
15122,42713,49172.0
15123,42713,49335.0
15124,42713,53527.0
15125,42713,66082.0
15126,42713,66244.0
15127,42713,66320.0
15128,49612,60950.0
15129,49612,62678.0
15130,49612,62411.0
15131,49612,63085.0
15132,49612,66903.0
15133,49612,66905.0
15134,49612,61329.0
15135,49612,58140.0
15136,49612,59452.0
15137,49612,66975.0
15138,49612,67004.0
15139,49612,61771.0
15140,49612,57710.0
15141,49612,55778.0
15142,49612,61609.0
15143,49612,62547.0
15144,49612,55776.0
15145,49612,57999.0
15146,49612,55479.0
15147,49612,56382.0
15148,49612,63348.0
15149,49612,55117.0
15150,49612,54976.0
15151,49612,54983.0
15152,49612,57345.0
15153,49612,57691.0
15154,49612,55774.0
15155,49612,55478.0
15156,49612,66687.0
15157,49612,58752.0
15158,49612,56812.0
15159,49612,62549.0
15160,49612,58477.0
15161,49612,57863.0
15162,49612,58004.0
15163,49612,59451.0
15164,49612,60034.0
15165,49612,58000.0
15166,49612,67012.0
15167,49612,58478.0
15168,49612,55917.0
15169,49612,55119.0
15170,49612,57692.0
15171,49612,59283.0
15172,49612,59280.0
15173,49612,65940.0
15174,49612,65783.0
15175,49612,58001.0
15176,49612,66556.0
15177,49612,63070.0
15178,49612,56822.0
15179,49612,57864.0
15180,49612,57865.0
15181,49612,58002.0
15182,49612,58005.0
15183,49612,58025.0
15184,49612,58908.0
15185,49612,60817.0
15186,49612,66085.0
15187,49612,66087.0
15188,49612,66553.0
15189,49612,66656.0
15190,49612,66686.0
15191,49612,66798.0
15192,49612,66799.0
15193,49612,66835.0
15194,49612,66873.0
15195,49612,66874.0
15196,49612,66898.0
15197,49612,66899.0
15198,49612,66934.0
15199,49612,67389.0
15200,48841,60950.0
15201,48841,62678.0
15202,48841,62411.0
15203,48841,63085.0
15204,48841,66903.0
15205,48841,66905.0
15206,48841,61329.0
15207,48841,58140.0
15208,48841,59452.0
15209,48841,66975.0
15210,48841,67004.0
15211,48841,61771.0
15212,48841,57710.0
15213,48841,67052.0
15214,48841,61609.0
15215,48841,62547.0
15216,48841,59590.0
15217,48841,57999.0
15218,48841,57367.0
15219,48841,56382.0
15220,48841,63348.0
15221,48841,56971.0
15222,48841,56082.0
15223,48841,59289.0
15224,48841,57345.0
15225,48841,57691.0
15226,48841,62548.0
15227,48841,57371.0
15228,48841,66687.0
15229,48841,58752.0
15230,48841,56812.0
15231,48841,62549.0
15232,48841,58477.0
15233,48841,57863.0
15234,48841,58004.0
15235,48841,60385.0
15236,48841,59451.0
15237,48841,59589.0
15238,48841,60032.0
15239,48841,59903.0
15240,48841,60033.0
15241,48841,60034.0
15242,48841,59906.0
15243,48841,59587.0
15244,48841,58000.0
15245,48841,67012.0
15246,48841,58478.0
15247,48841,55917.0
15248,48841,60039.0
15249,48841,60242.0
15250,48841,57692.0
15251,48841,59283.0
15252,48841,59280.0
15253,48841,65940.0
15254,48841,59585.0
15255,48841,65783.0
15256,48841,58001.0
15257,48841,66556.0
15258,48841,63070.0
15259,48841,56822.0
15260,48841,57864.0
15261,48841,57865.0
15262,48841,58002.0
15263,48841,58005.0
15264,48841,58025.0
15265,48841,58908.0
15266,48841,59901.0
15267,48841,60393.0
15268,48841,60817.0
15269,48841,66085.0
15270,48841,66087.0
15271,48841,66553.0
15272,48841,66656.0
15273,48841,66686.0
15274,48841,66798.0
15275,48841,66799.0
15276,48841,66835.0
15277,48841,66873.0
15278,48841,66874.0
15279,48841,66898.0
15280,48841,66899.0
15281,48841,66934.0
15282,48841,67389.0
15283,44010,47908.0
15284,44010,49822.0
15285,44010,50024.0
15286,44010,48534.0
15287,44010,49832.0
15288,44010,49053.0
15289,44010,49052.0
15290,44010,49172.0
15291,44010,49335.0
15292,52250,57530.0
15293,52250,60620.0
15294,52250,58274.0
15295,52250,57372.0
15296,52250,58612.0
15297,52250,59034.0
15298,52250,56935.0
15299,52250,57827.0
15300,52250,59552.0
15301,57106,62678.0
15302,57106,62411.0
15303,57106,63085.0
15304,57106,63210.0
15305,57106,61771.0
15306,57106,63228.0
15307,57106,61609.0
15308,57106,62547.0
15309,57106,63212.0
15310,57106,65242.0
15311,57106,63071.0
15312,57106,61772.0
15313,57106,62283.0
15314,57106,63626.0
15315,57106,64561.0
15316,57106,63348.0
15317,57106,62546.0
15318,57106,61607.0
15319,57106,64011.0
15320,57106,62548.0
15321,57106,63749.0
15322,57106,62148.0
15323,57106,62549.0
15324,57106,64657.0
15325,57106,64779.0
15326,57106,62282.0
15327,57106,62838.0
15328,57106,61892.0
15329,57106,64658.0
15330,57106,62550.0
15331,57106,63070.0
15332,57106,61766.0
15333,57106,61770.0
15334,57106,62045.0
15335,57106,62147.0
15336,57106,62284.0
15337,57106,62429.0
15338,57106,62836.0
15339,57106,62967.0
15340,57106,62968.0
15341,57106,63072.0
15342,57106,63347.0
15343,57106,64269.0
15344,46055,60950.0
15345,46055,51763.0
15346,46055,62411.0
15347,46055,63085.0
15348,46055,66903.0
15349,46055,66905.0
15350,46055,61329.0
15351,46055,58140.0
15352,46055,66975.0
15353,46055,67004.0
15354,46055,61771.0
15355,46055,57710.0
15356,46055,55778.0
15357,46055,61609.0
15358,46055,62547.0
15359,46055,60951.0
15360,46055,67125.0
15361,46055,55776.0
15362,46055,67231.0
15363,46055,65242.0
15364,46055,63071.0
15365,46055,51887.0
15366,46055,52549.0
15367,46055,54204.0
15368,46055,52354.0
15369,46055,51706.0
15370,46055,53860.0
15371,46055,55117.0
15372,46055,51710.0
15373,46055,54983.0
15374,46055,57691.0
15375,46055,53554.0
15376,46055,51709.0
15377,46055,66687.0
15378,46055,54825.0
15379,46055,54187.0
15380,46055,53132.0
15381,46055,53734.0
15382,46055,51360.0
15383,46055,51361.0
15384,46055,67012.0
15385,46055,52799.0
15386,46055,55119.0
15387,46055,52115.0
15388,46055,51471.0
15389,46055,54525.0
15390,46055,52692.0
15391,46055,51886.0
15392,46055,53861.0
15393,46055,54679.0
15394,46055,52348.0
15395,46055,51982.0
15396,46055,51472.0
15397,46055,53129.0
15398,46055,53732.0
15399,46055,54826.0
15400,46055,54526.0
15401,46055,52523.0
15402,46055,51359.0
15403,46055,51490.0
15404,46055,52111.0
15405,46055,52353.0
15406,46055,52356.0
15407,46055,52367.0
15408,46055,52797.0
15409,46055,52800.0
15410,46055,53863.0
15411,46055,66656.0
15412,46055,66686.0
15413,46055,66798.0
15414,46055,66799.0
15415,46055,66835.0
15416,46055,66873.0
15417,46055,66874.0
15418,46055,66898.0
15419,46055,66899.0
15420,46055,66934.0
15421,46055,67269.0
15422,46055,67303.0
15423,46055,67389.0
15424,44026,47908.0
15425,44026,49822.0
15426,44026,50024.0
15427,44026,48534.0
15428,44026,49832.0
15429,44026,49053.0
15430,44026,49052.0
15431,44026,49172.0
15432,44026,49335.0
15433,58349,62678.0
15434,58349,63085.0
15435,58349,63210.0
15436,58349,63228.0
15437,58349,63212.0
15438,58349,65242.0
15439,58349,63071.0
15440,58349,65329.0
15441,58349,63626.0
15442,58349,64561.0
15443,58349,63348.0
15444,58349,64559.0
15445,58349,64903.0
15446,58349,64011.0
15447,58349,63749.0
15448,58349,64657.0
15449,58349,65676.0
15450,58349,64779.0
15451,58349,62838.0
15452,58349,65940.0
15453,58349,64658.0
15454,58349,65783.0
15455,58349,63070.0
15456,58349,62836.0
15457,58349,62967.0
15458,58349,62968.0
15459,58349,63072.0
15460,58349,63347.0
15461,58349,64269.0
15462,44028,47908.0
15463,44028,49822.0
15464,44028,50024.0
15465,44028,48534.0
15466,44028,49832.0
15467,44028,49053.0
15468,44028,49052.0
15469,44028,49172.0
15470,44028,49335.0
15471,51350,57530.0
15472,51350,56397.0
15473,51350,57372.0
15474,51350,58612.0
15475,51350,59034.0
15476,51350,56935.0
15477,51350,57827.0
15478,51350,59552.0
15479,51350,56198.0
15480,57121,62678.0
15481,57121,62411.0
15482,57121,63085.0
15483,57121,63210.0
15484,57121,61771.0
15485,57121,63228.0
15486,57121,61609.0
15487,57121,62547.0
15488,57121,63212.0
15489,57121,65242.0
15490,57121,63071.0
15491,57121,61772.0
15492,57121,62283.0
15493,57121,63626.0
15494,57121,64561.0
15495,57121,63348.0
15496,57121,62546.0
15497,57121,61607.0
15498,57121,64011.0
15499,57121,62548.0
15500,57121,63749.0
15501,57121,62148.0
15502,57121,62549.0
15503,57121,64657.0
15504,57121,64779.0
15505,57121,62282.0
15506,57121,62838.0
15507,57121,61462.0
15508,57121,61892.0
15509,57121,64658.0
15510,57121,61463.0
15511,57121,61464.0
15512,57121,62550.0
15513,57121,63070.0
15514,57121,61460.0
15515,57121,61766.0
15516,57121,61770.0
15517,57121,62045.0
15518,57121,62147.0
15519,57121,62284.0
15520,57121,62429.0
15521,57121,62836.0
15522,57121,62967.0
15523,57121,62968.0
15524,57121,63072.0
15525,57121,63347.0
15526,57121,64269.0
15527,40483,66800.0
15528,40483,66836.0
15529,40483,66246.0
15530,40483,66089.0
15531,40483,65242.0
15532,40483,65329.0
15533,40483,65781.0
15534,40483,66245.0
15535,40483,66387.0
15536,40483,64903.0
15537,40483,66657.0
15538,40483,66386.0
15539,40483,66555.0
15540,40483,66687.0
15541,40483,66764.0
15542,40483,65676.0
15543,40483,64779.0
15544,40483,65940.0
15545,40483,64658.0
15546,40483,65783.0
15547,40483,66556.0
15548,40483,65941.0
15549,40483,66085.0
15550,40483,66087.0
15551,40483,66553.0
15552,40483,66656.0
15553,40483,66686.0
15554,40483,66798.0
15555,40483,66799.0
15556,40483,66835.0
15557,48109,58140.0
15558,48109,59452.0
15559,48109,57710.0
15560,48109,55778.0
15561,48109,55776.0
15562,48109,57999.0
15563,48109,55479.0
15564,48109,56382.0
15565,48109,55117.0
15566,48109,54976.0
15567,48109,54983.0
15568,48109,57345.0
15569,48109,57691.0
15570,48109,55774.0
15571,48109,55478.0
15572,48109,58752.0
15573,48109,56812.0
15574,48109,54825.0
15575,48109,58477.0
15576,48109,57863.0
15577,48109,58004.0
15578,48109,59451.0
15579,48109,58000.0
15580,48109,58478.0
15581,48109,55917.0
15582,48109,55119.0
15583,48109,57692.0
15584,48109,59283.0
15585,48109,59280.0
15586,48109,58001.0
15587,48109,54826.0
15588,48109,56822.0
15589,48109,57864.0
15590,48109,57865.0
15591,48109,58002.0
15592,48109,58005.0
15593,48109,58025.0
15594,48109,58908.0
15595,48109,60817.0
15596,48108,60950.0
15597,48108,62678.0
15598,48108,62411.0
15599,48108,63085.0
15600,48108,66903.0
15601,48108,66905.0
15602,48108,61329.0
15603,48108,58140.0
15604,48108,66975.0
15605,48108,67004.0
15606,48108,61771.0
15607,48108,57710.0
15608,48108,55778.0
15609,48108,61609.0
15610,48108,62547.0
15611,48108,60951.0
15612,48108,67125.0
15613,48108,55776.0
15614,48108,67231.0
15615,48108,65242.0
15616,48108,63071.0
15617,48108,57999.0
15618,48108,54204.0
15619,48108,55479.0
15620,48108,56382.0
15621,48108,63348.0
15622,48108,55117.0
15623,48108,54976.0
15624,48108,54983.0
15625,48108,57345.0
15626,48108,57691.0
15627,48108,55774.0
15628,48108,55478.0
15629,48108,66687.0
15630,48108,56812.0
15631,48108,54825.0
15632,48108,54187.0
15633,48108,58477.0
15634,48108,57863.0
15635,48108,58004.0
15636,48108,58000.0
15637,48108,67012.0
15638,48108,58478.0
15639,48108,55917.0
15640,48108,55119.0
15641,48108,54525.0
15642,48108,57692.0
15643,48108,54679.0
15644,48108,58001.0
15645,48108,54526.0
15646,48108,66556.0
15647,48108,56822.0
15648,48108,57864.0
15649,48108,57865.0
15650,48108,58002.0
15651,48108,58005.0
15652,48108,58025.0
15653,48108,66553.0
15654,48108,66656.0
15655,48108,66686.0
15656,48108,66798.0
15657,48108,66799.0
15658,48108,66835.0
15659,48108,66873.0
15660,48108,66874.0
15661,48108,66898.0
15662,48108,66899.0
15663,48108,66934.0
15664,48108,67389.0
15665,49168,60950.0
15666,49168,58140.0
15667,49168,59452.0
15668,49168,57710.0
15669,49168,60951.0
15670,49168,59590.0
15671,49168,57999.0
15672,49168,57367.0
15673,49168,60827.0
15674,49168,56971.0
15675,49168,57562.0
15676,49168,60826.0
15677,49168,59289.0
15678,49168,57345.0
15679,49168,57691.0
15680,49168,57371.0
15681,49168,58752.0
15682,49168,56812.0
15683,49168,58477.0
15684,49168,57863.0
15685,49168,58004.0
15686,49168,60385.0
15687,49168,59451.0
15688,49168,59589.0
15689,49168,60667.0
15690,49168,60032.0
15691,49168,59903.0
15692,49168,60033.0
15693,49168,60514.0
15694,49168,60034.0
15695,49168,59906.0
15696,49168,59587.0
15697,49168,58000.0
15698,49168,58478.0
15699,49168,61168.0
15700,49168,60512.0
15701,49168,60039.0
15702,49168,60242.0
15703,49168,57692.0
15704,49168,59283.0
15705,49168,59280.0
15706,49168,59585.0
15707,49168,58001.0
15708,49168,56822.0
15709,49168,57864.0
15710,49168,57865.0
15711,49168,58002.0
15712,49168,58005.0
15713,49168,58025.0
15714,49168,58908.0
15715,49168,59901.0
15716,49168,60393.0
15717,49168,60817.0
15718,49168,60954.0
15719,49168,60961.0
15720,46528,51763.0
15721,46528,51887.0
15722,46528,52549.0
15723,46528,54204.0
15724,46528,52354.0
15725,46528,51706.0
15726,46528,53860.0
15727,46528,51071.0
15728,46528,51710.0
15729,46528,54983.0
15730,46528,53554.0
15731,46528,51709.0
15732,46528,54825.0
15733,46528,54187.0
15734,46528,50762.0
15735,46528,53132.0
15736,46528,53734.0
15737,46528,51360.0
15738,46528,51361.0
15739,46528,52799.0
15740,46528,55119.0
15741,46528,52115.0
15742,46528,51471.0
15743,46528,54525.0
15744,46528,51075.0
15745,46528,52692.0
15746,46528,51886.0
15747,46528,53861.0
15748,46528,54679.0
15749,46528,52348.0
15750,46528,51982.0
15751,46528,51472.0
15752,46528,53129.0
15753,46528,53732.0
15754,46528,51074.0
15755,46528,54826.0
15756,46528,54526.0
15757,46528,52523.0
15758,46528,51359.0
15759,46528,51490.0
15760,46528,52111.0
15761,46528,52353.0
15762,46528,52356.0
15763,46528,52367.0
15764,46528,52797.0
15765,46528,52800.0
15766,46528,53863.0
15767,47593,55778.0
15768,47593,55776.0
15769,47593,52549.0
15770,47593,54204.0
15771,47593,52354.0
15772,47593,53553.0
15773,47593,53860.0
15774,47593,55117.0
15775,47593,54976.0
15776,47593,54983.0
15777,47593,53554.0
15778,47593,53555.0
15779,47593,56812.0
15780,47593,54825.0
15781,47593,54187.0
15782,47593,53132.0
15783,47593,53734.0
15784,47593,52799.0
15785,47593,55917.0
15786,47593,55119.0
15787,47593,54525.0
15788,47593,52692.0
15789,47593,53861.0
15790,47593,54679.0
15791,47593,52348.0
15792,47593,53129.0
15793,47593,53732.0
15794,47593,54826.0
15795,47593,54526.0
15796,47593,52523.0
15797,47593,52353.0
15798,47593,52356.0
15799,47593,52367.0
15800,47593,52797.0
15801,47593,52800.0
15802,47593,53863.0
15803,47593,56822.0
15804,53097,57368.0
15805,53097,57333.0
15806,53097,60482.0
15807,53097,60370.0
15808,53097,60343.0
15809,53097,60344.0
15810,53097,60483.0
15811,53097,60781.0
15812,53097,60628.0
15813,53097,60939.0
15814,53097,61155.0
15815,53097,57331.0
15816,53097,58449.0
15817,53097,60630.0
15818,53097,59287.0
15819,45066,51763.0
15820,45066,51887.0
15821,45066,48530.0
15822,45066,52354.0
15823,45066,49823.0
15824,45066,49331.0
15825,45066,51071.0
15826,45066,49045.0
15827,45066,49618.0
15828,45066,49826.0
15829,45066,49828.0
15830,45066,50762.0
15831,45066,51360.0
15832,45066,51361.0
15833,45066,52799.0
15834,45066,52115.0
15835,45066,49830.0
15836,45066,51471.0
15837,45066,51075.0
15838,45066,52692.0
15839,45066,51886.0
15840,45066,49824.0
15841,45066,52348.0
15842,45066,51982.0
15843,45066,51472.0
15844,45066,49329.0
15845,45066,50600.0
15846,45066,49619.0
15847,45066,49827.0
15848,45066,51074.0
15849,45066,50599.0
15850,45066,52523.0
15851,45066,48664.0
15852,45066,49177.0
15853,45066,49183.0
15854,45066,49330.0
15855,45066,49825.0
15856,45066,50200.0
15857,45066,51359.0
15858,45066,51490.0
15859,45066,52111.0
15860,45066,52353.0
15861,45066,52356.0
15862,45066,52367.0
15863,45066,52797.0
15864,45066,52800.0
15865,45517,51763.0
15866,45517,67004.0
15867,45517,61771.0
15868,45517,57710.0
15869,45517,55778.0
15870,45517,61609.0
15871,45517,62547.0
15872,45517,60951.0
15873,45517,67125.0
15874,45517,55776.0
15875,45517,67231.0
15876,45517,65242.0
15877,45517,63071.0
15878,45517,51887.0
15879,45517,52549.0
15880,45517,54204.0
15881,45517,52354.0
15882,45517,49823.0
15883,45517,49331.0
15884,45517,51071.0
15885,45517,51710.0
15886,45517,49618.0
15887,45517,53554.0
15888,45517,49826.0
15889,45517,49828.0
15890,45517,50762.0
15891,45517,53132.0
15892,45517,53734.0
15893,45517,51360.0
15894,45517,51361.0
15895,45517,67012.0
15896,45517,52799.0
15897,45517,52115.0
15898,45517,49830.0
15899,45517,51471.0
15900,45517,51075.0
15901,45517,52692.0
15902,45517,51886.0
15903,45517,49824.0
15904,45517,52348.0
15905,45517,51982.0
15906,45517,51472.0
15907,45517,49329.0
15908,45517,50600.0
15909,45517,53129.0
15910,45517,53732.0
15911,45517,49619.0
15912,45517,49827.0
15913,45517,51074.0
15914,45517,50599.0
15915,45517,52523.0
15916,45517,49330.0
15917,45517,49825.0
15918,45517,50200.0
15919,45517,51359.0
15920,45517,51490.0
15921,45517,52111.0
15922,45517,52353.0
15923,45517,52356.0
15924,45517,52367.0
15925,45517,52797.0
15926,45517,52800.0
15927,45517,67269.0
15928,45517,67303.0
15929,50171,53857.0
15930,50171,55755.0
15931,50171,53241.0
15932,50171,53248.0
15933,50171,53247.0
15934,50171,53523.0
15935,50171,57331.0
15936,50171,53246.0
15937,50171,53527.0
15938,46378,51763.0
15939,46378,63085.0
15940,46378,59452.0
15941,46378,57710.0
15942,46378,62547.0
15943,46378,55776.0
15944,46378,65242.0
15945,46378,63071.0
15946,46378,51887.0
15947,46378,52549.0
15948,46378,54204.0
15949,46378,52354.0
15950,46378,51706.0
